QuerySId;SessionSId;UserSId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;RED;Edit index;Jaccard index;Cosine index;Common fragments index;Common tables index;Vote;ExplorationSId;GroundTruth;ChangeSession
452;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
453;9;3;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.989070710093681;0.6;0.4;1;10;0;0
454;9;3;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.4;1;10;0;0
455;9;3;5;6;2;4;11;2;1;1;2;4;1.212371667;0.604168694;1.107176568;0.721008415;0.931522614;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;14;0;0.3;0.93066313246731;0.6;0.4;1;10;0;0
456;9;3;5;6;2;4;11;5;6;2;4;11;1.212371667;0.604168694;1.107176568;0.721008415;0.931522614;1.306579457;0.733462277;1.206826197;0.892315358;1.098771396;0;1;1;0.881263076474865;1;0.8;0;10;0;0
457;9;3;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;14;0;0.3;0.916347766179477;0.6;0.4;1;10;1;0
458;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.975321304444756;0.9;0.6;0;10;0;0
459;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
460;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.6;0;10;0;0
461;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
462;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
463;9;3;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;9;0.1;0.25;0.801783725737273;0.3;0.2;1;10;0;0
464;9;3;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;10;0;0
465;9;3;2;1;1;2;4;1;0;1;1;1;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;3;0.7;0.5;0.905821627315677;0.3;0.2;1;10;0;0
466;9;3;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.965609099170535;0.6;0.4;1;10;0;0
467;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.99321708930132;0.9;0.6;0;10;0;0
468;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
469;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
470;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
471;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
472;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
473;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
474;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
475;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
476;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
477;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.99740865073607;0.9;0.6;0;10;0;0
478;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
479;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
480;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.6;0;10;0;0
481;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
482;9;3;5;4;1;5;13;4;3;1;4;10;1.212371667;-0.482180492;-0.575946454;1.723178163;1.593079428;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;3;0.7;0.8;0.992820448074303;1;0.8;0;10;0;0
483;9;3;5;4;1;5;13;5;4;1;5;13;1.212371667;-0.482180492;-0.575946454;1.723178163;1.593079428;1.306579457;-0.442326484;-0.249101305;1.757061755;1.669223194;0;1;1;0.992923061993327;1;1;0;10;0;0
484;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;3;0.7;0.8;0.99911118994082;1;0.8;0;10;0;0
485;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
486;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
487;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
488;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
489;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;10;0;0
490;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.99740865073607;0.9;0.6;0;10;0;0
491;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
492;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
493;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
494;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
495;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
496;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
497;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
498;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;10;0;0
499;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.6;0;10;0;0
500;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
501;9;3;4;8;1;4;10;4;3;1;4;10;0.332092548;1.328401484;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;5;0.5;0.705882352941177;0.916195493843624;1;0.8;1;10;0;0
502;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;8;0.2;0.529411764705882;0.900422171862792;0.9;0.6;1;10;0;0
503;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.6;0;10;0;0
504;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
505;9;3;3;2;1;3;7;0;0;1;0;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-0.249101305;-2.566670231;-2.038713492;19;0;0.05;0.712696645099798;0.1;0;1;10;1;0
506;9;3;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;0.742321808023088;0.7;0.6;1;10;0;0
507;9;3;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;1;0.7;0.6;1;10;0;0
508;9;3;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;1;0.7;0.6;1;10;0;0
509;9;3;4;2;2;3;8;3;2;1;3;7;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.971927392937794;0.9;0.6;0;10;0;0
510;9;3;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.985138007798876;0.9;0.6;0;10;0;0
511;9;3;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.6;0;10;0;0
512;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;0.8;0;10;0;0
513;9;3;5;3;2;4;11;4;3;1;4;10;1.212371667;-0.482180492;1.107176568;0.721008415;0.931522614;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;2;0.8;0.857142857142857;0.991093772091907;1;0.8;0;10;0;0
514;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;2;0.8;0.857142857142857;0.991093772091907;1;0.8;0;10;0;0
515;9;3;5;3;2;4;11;4;3;1;4;10;1.212371667;-0.482180492;1.107176568;0.721008415;0.931522614;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;2;0.8;0.857142857142857;0.991093772091907;1;0.8;0;10;0;0
516;9;3;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;2;0.8;0.857142857142857;0.991093772091907;1;0.8;0;10;0;0
517;10;4;2;1;1;2;4;0;0;0;0;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;6;0.4;0;0;0;0;1;11;1;1
518;10;4;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.776898596067356;0.6;0.5;1;11;0;0
519;10;4;4;2;2;3;8;3;1;2;2;5;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;3;0.7;0.727272727272727;0.979123829446182;0.8;0.5;1;11;0;0
520;10;4;4;2;2;3;8;4;2;2;3;8;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;0;1;1;0.982466610990536;1;0.75;0;11;0;0
521;10;4;4;2;2;3;8;4;2;2;3;8;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;0;1;1;1;1;0.75;0;11;0;0
522;10;4;4;2;2;3;8;4;2;2;3;8;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;0;1;1;1;1;0.75;0;11;0;0
523;10;4;4;2;2;3;8;4;2;2;3;8;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;0;1;1;1;1;0.75;0;11;0;0
524;10;4;4;3;2;3;8;4;2;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;1;0.9;0.916666666666667;0.993362521663242;1;0.75;0;11;0;0
525;10;4;4;3;2;3;8;4;3;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;0;1;1;0.993772305464128;1;0.75;0;11;0;0
526;10;4;4;2;2;3;8;3;1;2;2;5;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;7;0.3;0.533333333333333;0.963738849304853;0.8;0.5;1;11;0;0
527;10;4;2;1;1;2;4;0;0;0;1;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;15;0;0.0625;0.844400661841498;0.1;0.25;1;11;0;0
528;10;4;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;0.904534033733291;0.4;0.5;1;11;0;0
529;10;4;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.944911182523068;0.6;0.5;1;11;0;0
530;10;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.5;1;11;0;0
531;10;4;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;0.950328890437411;0.4;0.5;1;11;0;0
532;10;4;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;1;0.4;0.5;1;11;0;0
533;10;4;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.974900525429522;0.4;0.5;1;11;0;0
534;10;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.930895652928769;0.9;0.75;0;11;0;0
535;10;4;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.958372715006831;0.4;0.5;1;11;0;0
536;10;4;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.944911182523068;0.6;0.5;1;11;0;0
537;10;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.5;1;11;0;0
538;10;4;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.5;1;11;0;0
539;10;4;4;1;3;2;6;3;1;2;2;5;0.332092548;-0.482180492;2.79029959;-1.283331079;-0.722369423;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;2;0.8;0.8;0.981980506061966;0.8;0.5;0;11;0;0
540;10;4;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;2;0.8;0.8;0.986306709865611;0.8;0.5;0;11;0;0
541;10;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.968962790249909;0.6;0.5;1;11;0;0
542;10;4;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;11;0;0
543;10;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.975321304444756;0.9;0.75;0;11;0;0
544;10;4;3;3;1;3;7;3;2;1;3;7;-0.548186571;-0.120064097;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;1;0.9;0.9;0.991008166818401;0.9;0.75;0;11;0;0
545;10;4;4;4;1;4;10;3;3;1;3;7;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.050396897;-0.249101305;0.027568961;-0.0421322;3;0.7;0.769230769230769;0.98937569860085;1;0.75;0;11;0;0
546;10;4;4;4;1;4;10;4;4;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;0;1;1;0.990011070088324;1;1;0;11;0;0
547;10;4;4;5;1;4;10;4;4;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;1;0.9;0.928571428571429;0.996082350807366;1;1;0;11;0;0
548;11;6;1;0;1;1;1;0;0;0;0;0;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;3;0.7;0;0;0;0;1;12;1;1
549;11;6;1;0;1;1;1;0;0;0;1;0;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;4;0.6;0.2;0.866025403784439;0.1;0.25;1;12;0;0
550;11;6;2;1;1;2;4;1;0;1;1;1;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;3;0.7;0.5;0.832050294337844;0.3;0.25;1;12;0;0
551;11;6;2;1;1;2;4;0;0;0;1;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;10;0;0.0909090909090909;0.9198662110078;0.1;0.25;1;12;0;0
552;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;0.904534033733291;0.4;0.5;1;12;0;0
553;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;1;0.4;0.5;1;12;0;0
554;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;1;0.4;0.5;1;12;0;0
555;11;6;3;2;1;3;7;0;0;0;1;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;13;0;0.0714285714285714;0.867527617235709;0.1;0.25;1;12;0;0
556;11;6;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.888336318148377;0.6;0.5;1;12;0;0
557;11;6;3;2;1;3;7;1;0;1;1;1;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;12;0;0.2;0.955904238798486;0.3;0.25;1;12;0;0
558;11;6;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.955904238798486;0.6;0.5;1;12;0;0
559;11;6;2;1;1;2;4;0;0;0;1;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;13;0;0.0714285714285714;0.892268597838513;0.1;0.25;1;12;0;0
560;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;0.904534033733291;0.4;0.5;1;12;0;0
561;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;1;0.4;0.5;1;12;0;0
562;11;6;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;1;0.4;0.5;1;12;0;0
