QuerySId;SessionSid;UsersId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;NoQ;Length;RED;Edit index;Jackard index;Cosine index;Common fragments index;Common tables index;vote;ExplorationSid
4672;165;412;3;0;0;1;3;3;0;0;1;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;153;0;1;1;1;0.4;0.012048192771084;1;1540
4673;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;180;8;0.2;0;0.707106781186547;0;0;0;1541
4674;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1542
4675;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;180;8;0.2;0;1;0;0;0;1543
4676;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1544
4677;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;179;8;0.2;0;1;0;0;0;1545
4678;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1546
4679;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;180;8;0.2;0;1;0;0;0;1547
4680;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1548
4681;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;179;8;0.2;0;1;0;0;0;1549
4682;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1550
4683;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1551
4684;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1552
4685;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1553
4686;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1554
4687;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1555
4688;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1556
4689;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1557
4690;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1558
4691;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1559
4692;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1560
4693;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1561
4694;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1562
4695;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1563
4696;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1564
4697;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1565
4698;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1566
4699;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1567
4700;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1568
4701;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1569
4702;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1570
4703;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1571
4704;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1572
4705;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1573
4706;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1574
4707;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1575
4708;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1576
4709;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1577
4710;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1578
4711;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1579
4712;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1580
4713;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1581
4714;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1582
4715;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1583
4716;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1584
4717;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;167;8;0.2;0;1;0;0;0;1585
4718;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1586
4719;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1587
4720;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1588
4721;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1589
4722;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1590
4723;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1591
4724;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1592
4725;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1593
4726;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;170;8;0.2;0;1;0;0;0;1594
4727;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;170;8;0.2;0;1;0;0;0;1595
4728;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;170;8;0.2;0;1;0;0;0;1596
4729;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;170;8;0.2;0;1;0;0;0;1597
4730;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;170;8;0.2;0;1;0;0;0;1598
4731;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;8;0.2;0;1;0;0;0;1599
4732;165;412;3;0;0;1;3;3;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.077915285936491;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;169;2;0.8;0.6;0.725476250110012;0.3;0;1;1599
4733;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;168;8;0.2;0;0.725476250110012;0;0;0;1600
4734;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1601
4735;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1602
4736;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1603
4737;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1604
4738;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1605
4739;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1606
4740;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1607
4741;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1608
4742;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1609
4743;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1610
4744;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1611
4745;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1612
4746;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1613
4747;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1614
4748;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1615
4749;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1616
4750;165;412;3;0;0;1;3;0;0;0;0;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.003708217593614;;165;8;0.2;0;1;0;0;0;1617
